Time(UTC),Symbol,Funding Rate
2022-10-14 16:00:00+00:00,BTCUSD,2.486e-05
2022-10-14 08:00:00+00:00,BTCUSD,-3.06e-06
2022-10-14 00:00:00+00:00,BTCUSD,-4.374e-05
2022-10-13 16:00:00+00:00,BTCUSD,-8.034e-05
2022-10-13 08:00:00+00:00,BTCUSD,-5.267e-05
2022-10-13 00:00:00+00:00,BTCUSD,2.407e-05
2022-10-12 16:00:00+00:00,BTCUSD,-9.67e-06
2022-10-12 08:00:00+00:00,BTCUSD,5.435e-05
2022-10-12 00:00:00+00:00,BTCUSD,2.364e-05
2022-10-11 16:00:00+00:00,BTCUSD,0.0001
2022-10-11 08:00:00+00:00,BTCUSD,9.411e-05
2022-10-11 00:00:00+00:00,BTCUSD,0.0001
2022-10-10 16:00:00+00:00,BTCUSD,0.0001
2022-10-10 08:00:00+00:00,BTCUSD,2.45e-05
2022-10-10 00:00:00+00:00,BTCUSD,-3.442e-05
2022-10-09 16:00:00+00:00,BTCUSD,1.233e-05
2022-10-09 08:00:00+00:00,BTCUSD,0.0001
2022-10-09 00:00:00+00:00,BTCUSD,-4.858e-05
2022-10-08 16:00:00+00:00,BTCUSD,5.106e-05
2022-10-08 08:00:00+00:00,BTCUSD,0.0001
2022-10-08 00:00:00+00:00,BTCUSD,-6.043e-05
2022-10-07 16:00:00+00:00,BTCUSD,8.903e-05
2022-10-07 08:00:00+00:00,BTCUSD,0.0001
2022-10-07 00:00:00+00:00,BTCUSD,7.995e-05
2022-10-06 16:00:00+00:00,BTCUSD,0.0001
2022-10-06 08:00:00+00:00,BTCUSD,6.499e-05
2022-10-06 00:00:00+00:00,BTCUSD,7.702e-05
2022-10-05 16:00:00+00:00,BTCUSD,0.0001
2022-10-05 08:00:00+00:00,BTCUSD,9.88e-05
2022-10-05 00:00:00+00:00,BTCUSD,4.86e-05
2022-10-04 16:00:00+00:00,BTCUSD,8.45e-06
2022-10-04 08:00:00+00:00,BTCUSD,3.593e-05
2022-10-04 00:00:00+00:00,BTCUSD,6.03e-05
2022-10-03 16:00:00+00:00,BTCUSD,3.471e-05
2022-10-03 08:00:00+00:00,BTCUSD,3.808e-05
2022-10-03 00:00:00+00:00,BTCUSD,2.935e-05
2022-10-02 16:00:00+00:00,BTCUSD,6.55e-05
2022-10-02 08:00:00+00:00,BTCUSD,4.486e-05
2022-10-02 00:00:00+00:00,BTCUSD,9.416e-05
2022-10-01 16:00:00+00:00,BTCUSD,8.362e-05
2022-10-01 08:00:00+00:00,BTCUSD,9.023e-05
2022-10-01 00:00:00+00:00,BTCUSD,3.605e-05
2022-09-30 16:00:00+00:00,BTCUSD,-3.072e-05
2022-09-30 08:00:00+00:00,BTCUSD,1.078e-05
2022-09-30 00:00:00+00:00,BTCUSD,4.505e-05
2022-09-29 16:00:00+00:00,BTCUSD,2.6e-06
2022-09-29 08:00:00+00:00,BTCUSD,1.998e-05
2022-09-29 00:00:00+00:00,BTCUSD,3.487e-05
2022-09-28 16:00:00+00:00,BTCUSD,5.18e-06
2022-09-28 08:00:00+00:00,BTCUSD,3.167e-05
2022-09-28 00:00:00+00:00,BTCUSD,1.634e-05
2022-09-27 16:00:00+00:00,BTCUSD,3.221e-05
2022-09-27 08:00:00+00:00,BTCUSD,0.0001
2022-09-27 00:00:00+00:00,BTCUSD,-4.087e-05
2022-09-26 16:00:00+00:00,BTCUSD,-0.00011561
2022-09-26 08:00:00+00:00,BTCUSD,-9.373e-05
2022-09-26 00:00:00+00:00,BTCUSD,4.7e-07
2022-09-25 16:00:00+00:00,BTCUSD,-3.705e-05
2022-09-25 08:00:00+00:00,BTCUSD,7.83e-06
2022-09-25 00:00:00+00:00,BTCUSD,4.016e-05
2022-09-24 16:00:00+00:00,BTCUSD,2.424e-05
2022-09-24 08:00:00+00:00,BTCUSD,5.072e-05
2022-09-24 00:00:00+00:00,BTCUSD,-3.629e-05
2022-09-23 16:00:00+00:00,BTCUSD,-0.00011045
2022-09-23 08:00:00+00:00,BTCUSD,-3.787e-05
2022-09-23 00:00:00+00:00,BTCUSD,-1.17e-05
2022-09-22 16:00:00+00:00,BTCUSD,-0.00015413
2022-09-22 08:00:00+00:00,BTCUSD,-0.00013275
2022-09-22 00:00:00+00:00,BTCUSD,-0.00015343
2022-09-21 16:00:00+00:00,BTCUSD,-1.809e-05
2022-09-21 08:00:00+00:00,BTCUSD,3.06e-05
2022-09-21 00:00:00+00:00,BTCUSD,1.783e-05
2022-09-20 16:00:00+00:00,BTCUSD,2.486e-05
2022-09-20 08:00:00+00:00,BTCUSD,-7.355e-05
2022-09-20 00:00:00+00:00,BTCUSD,-1.793e-05
2022-09-19 16:00:00+00:00,BTCUSD,-9.145e-05
2022-09-19 08:00:00+00:00,BTCUSD,-0.00012495
2022-09-19 00:00:00+00:00,BTCUSD,0.0001
2022-09-18 16:00:00+00:00,BTCUSD,3.673e-05
2022-09-18 08:00:00+00:00,BTCUSD,3.963e-05
2022-09-18 00:00:00+00:00,BTCUSD,-7.144e-05
2022-09-17 16:00:00+00:00,BTCUSD,-0.00013718
2022-09-17 08:00:00+00:00,BTCUSD,-0.00011787
2022-09-17 00:00:00+00:00,BTCUSD,4.095e-05
2022-09-16 16:00:00+00:00,BTCUSD,-3.118e-05
2022-09-16 08:00:00+00:00,BTCUSD,6.083e-05
2022-09-16 00:00:00+00:00,BTCUSD,-5.63e-06
2022-09-15 16:00:00+00:00,BTCUSD,2.517e-05
2022-09-15 08:00:00+00:00,BTCUSD,6.602e-05
2022-09-15 00:00:00+00:00,BTCUSD,-8.055e-05
2022-09-14 16:00:00+00:00,BTCUSD,-4.787e-05
2022-09-14 08:00:00+00:00,BTCUSD,2.742e-05
2022-09-14 00:00:00+00:00,BTCUSD,1.808e-05
2022-09-13 16:00:00+00:00,BTCUSD,0.0001
2022-09-13 08:00:00+00:00,BTCUSD,0.0001
2022-09-13 00:00:00+00:00,BTCUSD,8.772e-05
2022-09-12 16:00:00+00:00,BTCUSD,8.069e-05
2022-09-12 08:00:00+00:00,BTCUSD,0.0001
2022-09-12 00:00:00+00:00,BTCUSD,4.054e-05
2022-09-11 16:00:00+00:00,BTCUSD,3.836e-05
2022-09-11 08:00:00+00:00,BTCUSD,3.959e-05
2022-09-11 00:00:00+00:00,BTCUSD,3.146e-05
2022-09-10 16:00:00+00:00,BTCUSD,0.0001
2022-09-10 08:00:00+00:00,BTCUSD,0.0001
2022-09-10 00:00:00+00:00,BTCUSD,2.336e-05
2022-09-09 16:00:00+00:00,BTCUSD,1.526e-05
2022-09-09 08:00:00+00:00,BTCUSD,-6.7e-06
2022-09-09 00:00:00+00:00,BTCUSD,3.454e-05
2022-09-08 16:00:00+00:00,BTCUSD,2.064e-05
2022-09-08 08:00:00+00:00,BTCUSD,7e-07
2022-09-08 00:00:00+00:00,BTCUSD,4.87e-06
2022-09-07 16:00:00+00:00,BTCUSD,-8.733e-05
2022-09-07 08:00:00+00:00,BTCUSD,-2.788e-05
2022-09-07 00:00:00+00:00,BTCUSD,8.218e-05
2022-09-06 16:00:00+00:00,BTCUSD,5.53e-06
2022-09-06 08:00:00+00:00,BTCUSD,8.906e-05
2022-09-06 00:00:00+00:00,BTCUSD,5.178e-05
2022-09-05 16:00:00+00:00,BTCUSD,5.638e-05
2022-09-05 08:00:00+00:00,BTCUSD,-6.276e-05
2022-09-05 00:00:00+00:00,BTCUSD,-2.4e-07
2022-09-04 16:00:00+00:00,BTCUSD,0.0001
2022-09-04 08:00:00+00:00,BTCUSD,-5.363e-05
2022-09-04 00:00:00+00:00,BTCUSD,7.08e-05
2022-09-03 16:00:00+00:00,BTCUSD,4.737e-05
2022-09-03 08:00:00+00:00,BTCUSD,4.617e-05
2022-09-03 00:00:00+00:00,BTCUSD,-3.05e-05
2022-09-02 16:00:00+00:00,BTCUSD,-5.24e-06
2022-09-02 08:00:00+00:00,BTCUSD,3.375e-05
2022-09-02 00:00:00+00:00,BTCUSD,-7.47e-06
2022-09-01 16:00:00+00:00,BTCUSD,-6.877e-05
2022-09-01 08:00:00+00:00,BTCUSD,1.537e-05
2022-09-01 00:00:00+00:00,BTCUSD,6.026e-05
2022-08-31 16:00:00+00:00,BTCUSD,-7.061e-05
2022-08-31 08:00:00+00:00,BTCUSD,-5.551e-05
2022-08-31 00:00:00+00:00,BTCUSD,3.456e-05
2022-08-30 16:00:00+00:00,BTCUSD,-3.174e-05
2022-08-30 08:00:00+00:00,BTCUSD,-3.988e-05
2022-08-30 00:00:00+00:00,BTCUSD,-7.663e-05
2022-08-29 16:00:00+00:00,BTCUSD,-2.883e-05
2022-08-29 08:00:00+00:00,BTCUSD,4.76e-05
2022-08-29 00:00:00+00:00,BTCUSD,-8.978e-05
2022-08-28 16:00:00+00:00,BTCUSD,-8.58e-05
2022-08-28 08:00:00+00:00,BTCUSD,-0.00019549
2022-08-28 00:00:00+00:00,BTCUSD,-0.00012607
2022-08-27 16:00:00+00:00,BTCUSD,-0.00019125
2022-08-27 08:00:00+00:00,BTCUSD,-8.957e-05
2022-08-27 00:00:00+00:00,BTCUSD,-4.909e-05
2022-08-26 16:00:00+00:00,BTCUSD,3.095e-05
2022-08-26 08:00:00+00:00,BTCUSD,-5.883e-05
2022-08-26 00:00:00+00:00,BTCUSD,1.45e-05
2022-08-25 16:00:00+00:00,BTCUSD,-1.479e-05
2022-08-25 08:00:00+00:00,BTCUSD,-4.081e-05
2022-08-25 00:00:00+00:00,BTCUSD,-8.047e-05
2022-08-24 16:00:00+00:00,BTCUSD,-6.999e-05
2022-08-24 08:00:00+00:00,BTCUSD,-4.622e-05
2022-08-24 00:00:00+00:00,BTCUSD,-6.227e-05
2022-08-23 16:00:00+00:00,BTCUSD,-4.899e-05
2022-08-23 08:00:00+00:00,BTCUSD,1.402e-05
2022-08-23 00:00:00+00:00,BTCUSD,6.566e-05
2022-08-22 16:00:00+00:00,BTCUSD,2.93e-06
2022-08-22 08:00:00+00:00,BTCUSD,5.911e-05
2022-08-22 00:00:00+00:00,BTCUSD,-8.859e-05
2022-08-21 16:00:00+00:00,BTCUSD,-0.00016558
2022-08-21 08:00:00+00:00,BTCUSD,-0.00010613
2022-08-21 00:00:00+00:00,BTCUSD,-5.154e-05
2022-08-20 16:00:00+00:00,BTCUSD,-0.00023286
2022-08-20 08:00:00+00:00,BTCUSD,-0.00012902
2022-08-20 00:00:00+00:00,BTCUSD,-0.0001387
2022-08-19 16:00:00+00:00,BTCUSD,-0.00010908
2022-08-19 08:00:00+00:00,BTCUSD,-5.907e-05
2022-08-19 00:00:00+00:00,BTCUSD,5.454e-05
2022-08-18 16:00:00+00:00,BTCUSD,-3.499e-05
2022-08-18 08:00:00+00:00,BTCUSD,0.0001
2022-08-18 00:00:00+00:00,BTCUSD,0.0001
2022-08-17 16:00:00+00:00,BTCUSD,0.0001
2022-08-17 08:00:00+00:00,BTCUSD,0.0001
2022-08-17 00:00:00+00:00,BTCUSD,0.0001
2022-08-16 16:00:00+00:00,BTCUSD,0.0001
2022-08-16 08:00:00+00:00,BTCUSD,0.0001
2022-08-16 00:00:00+00:00,BTCUSD,0.0001
2022-08-15 16:00:00+00:00,BTCUSD,0.0001
2022-08-15 08:00:00+00:00,BTCUSD,0.0001
2022-08-15 00:00:00+00:00,BTCUSD,0.0001
2022-08-14 16:00:00+00:00,BTCUSD,0.0001
2022-08-14 08:00:00+00:00,BTCUSD,0.0001
2022-08-14 00:00:00+00:00,BTCUSD,0.0001
2022-08-13 16:00:00+00:00,BTCUSD,0.0001
2022-08-13 08:00:00+00:00,BTCUSD,0.0001
2022-08-13 00:00:00+00:00,BTCUSD,0.0001
2022-08-12 16:00:00+00:00,BTCUSD,0.0001
2022-08-12 08:00:00+00:00,BTCUSD,0.0001
2022-08-12 00:00:00+00:00,BTCUSD,0.0001
2022-08-11 16:00:00+00:00,BTCUSD,0.0001
2022-08-11 08:00:00+00:00,BTCUSD,0.0001
2022-08-11 00:00:00+00:00,BTCUSD,0.0001
2022-08-10 16:00:00+00:00,BTCUSD,0.0001
2022-08-10 08:00:00+00:00,BTCUSD,0.0001
2022-08-10 00:00:00+00:00,BTCUSD,-2.95e-05
2022-08-09 16:00:00+00:00,BTCUSD,-2.6e-05
2022-08-09 08:00:00+00:00,BTCUSD,5.723e-05
2022-08-09 00:00:00+00:00,BTCUSD,6.999e-05
2022-08-08 16:00:00+00:00,BTCUSD,6.708e-05
2022-08-08 08:00:00+00:00,BTCUSD,7.15e-05
2022-08-08 00:00:00+00:00,BTCUSD,-3.281e-05
2022-08-07 16:00:00+00:00,BTCUSD,-2.326e-05
2022-08-07 08:00:00+00:00,BTCUSD,5.124e-05
2022-08-07 00:00:00+00:00,BTCUSD,2.997e-05
2022-08-06 16:00:00+00:00,BTCUSD,-5.896e-05
2022-08-06 08:00:00+00:00,BTCUSD,3.08e-05
2022-08-06 00:00:00+00:00,BTCUSD,9.74e-06
2022-08-05 16:00:00+00:00,BTCUSD,4.279e-05
2022-08-05 08:00:00+00:00,BTCUSD,6.326e-05
2022-08-05 00:00:00+00:00,BTCUSD,-3.557e-05
2022-08-04 16:00:00+00:00,BTCUSD,3.579e-05
2022-08-04 08:00:00+00:00,BTCUSD,-2.148e-05
2022-08-04 00:00:00+00:00,BTCUSD,2.737e-05
2022-08-03 16:00:00+00:00,BTCUSD,6.568e-05
2022-08-03 08:00:00+00:00,BTCUSD,-1.103e-05
2022-08-03 00:00:00+00:00,BTCUSD,-6.296e-05
2022-08-02 16:00:00+00:00,BTCUSD,8.16e-06
2022-08-02 08:00:00+00:00,BTCUSD,4.93e-05
2022-08-02 00:00:00+00:00,BTCUSD,0.0001
2022-08-01 16:00:00+00:00,BTCUSD,6.35e-05
2022-08-01 08:00:00+00:00,BTCUSD,5.5e-07
2022-08-01 00:00:00+00:00,BTCUSD,-4.38e-06
2022-07-31 16:00:00+00:00,BTCUSD,-2.82e-06
2022-07-31 08:00:00+00:00,BTCUSD,6.532e-05
2022-07-31 00:00:00+00:00,BTCUSD,6.484e-05
2022-07-30 16:00:00+00:00,BTCUSD,-2.287e-05
2022-07-30 08:00:00+00:00,BTCUSD,4.505e-05
2022-07-30 00:00:00+00:00,BTCUSD,3.405e-05
2022-07-29 16:00:00+00:00,BTCUSD,0.0001
2022-07-29 08:00:00+00:00,BTCUSD,0.0001
2022-07-29 00:00:00+00:00,BTCUSD,0.0001
2022-07-28 16:00:00+00:00,BTCUSD,0.0001
2022-07-28 08:00:00+00:00,BTCUSD,0.0001
2022-07-28 00:00:00+00:00,BTCUSD,5.87e-05
2022-07-27 16:00:00+00:00,BTCUSD,-2.596e-05
2022-07-27 08:00:00+00:00,BTCUSD,-3.412e-05
2022-07-27 00:00:00+00:00,BTCUSD,4.477e-05
2022-07-26 16:00:00+00:00,BTCUSD,2.568e-05
2022-07-26 08:00:00+00:00,BTCUSD,-5.475e-05
2022-07-26 00:00:00+00:00,BTCUSD,2.18e-05
2022-07-25 16:00:00+00:00,BTCUSD,2.272e-05
2022-07-25 08:00:00+00:00,BTCUSD,8.846e-05
2022-07-25 00:00:00+00:00,BTCUSD,8.208e-05
2022-07-24 16:00:00+00:00,BTCUSD,1.941e-05
2022-07-24 08:00:00+00:00,BTCUSD,-1.05e-05
2022-07-24 00:00:00+00:00,BTCUSD,3.538e-05
2022-07-23 16:00:00+00:00,BTCUSD,0.0001
2022-07-23 08:00:00+00:00,BTCUSD,-4.966e-05
2022-07-23 00:00:00+00:00,BTCUSD,-4.13e-06
2022-07-22 16:00:00+00:00,BTCUSD,-4.548e-05
2022-07-22 08:00:00+00:00,BTCUSD,5.973e-05
2022-07-22 00:00:00+00:00,BTCUSD,-2.393e-05
2022-07-21 16:00:00+00:00,BTCUSD,0.0001
2022-07-21 08:00:00+00:00,BTCUSD,0.0001
2022-07-21 00:00:00+00:00,BTCUSD,0.0001
2022-07-20 16:00:00+00:00,BTCUSD,5.91e-05
2022-07-20 08:00:00+00:00,BTCUSD,1.686e-05
2022-07-20 00:00:00+00:00,BTCUSD,0.0001
2022-07-19 16:00:00+00:00,BTCUSD,0.0001
2022-07-19 08:00:00+00:00,BTCUSD,0.0001
2022-07-19 00:00:00+00:00,BTCUSD,0.0001
2022-07-18 16:00:00+00:00,BTCUSD,0.0001
2022-07-18 08:00:00+00:00,BTCUSD,0.0001
2022-07-18 00:00:00+00:00,BTCUSD,0.0001
2022-07-17 16:00:00+00:00,BTCUSD,0.0001
2022-07-17 08:00:00+00:00,BTCUSD,0.0001
2022-07-17 00:00:00+00:00,BTCUSD,9.312e-05
2022-07-16 16:00:00+00:00,BTCUSD,-6.745e-05
2022-07-16 08:00:00+00:00,BTCUSD,5.149e-05
2022-07-16 00:00:00+00:00,BTCUSD,-1.469e-05
2022-07-15 16:00:00+00:00,BTCUSD,-7.655e-05
2022-07-15 08:00:00+00:00,BTCUSD,-1.594e-05
2022-07-15 00:00:00+00:00,BTCUSD,6.243e-05
2022-07-14 16:00:00+00:00,BTCUSD,0.0001
2022-07-14 08:00:00+00:00,BTCUSD,5.3e-05
2022-07-14 00:00:00+00:00,BTCUSD,7.82e-06
2022-07-13 16:00:00+00:00,BTCUSD,-7.38e-06
2022-07-13 08:00:00+00:00,BTCUSD,3.968e-05
2022-07-13 00:00:00+00:00,BTCUSD,-2.428e-05
2022-07-12 16:00:00+00:00,BTCUSD,0.0001
2022-07-12 08:00:00+00:00,BTCUSD,3.211e-05
2022-07-12 00:00:00+00:00,BTCUSD,7.843e-05
2022-07-11 16:00:00+00:00,BTCUSD,3.529e-05
2022-07-11 08:00:00+00:00,BTCUSD,0.0001
2022-07-11 00:00:00+00:00,BTCUSD,-4.512e-05
2022-07-10 16:00:00+00:00,BTCUSD,-9.66e-06
2022-07-10 08:00:00+00:00,BTCUSD,4.283e-05
2022-07-10 00:00:00+00:00,BTCUSD,3.88e-06
2022-07-09 16:00:00+00:00,BTCUSD,-5.674e-05
2022-07-09 08:00:00+00:00,BTCUSD,-5.286e-05
2022-07-09 00:00:00+00:00,BTCUSD,-8.583e-05
2022-07-08 16:00:00+00:00,BTCUSD,1.05e-05
2022-07-08 08:00:00+00:00,BTCUSD,3.8e-05
2022-07-08 00:00:00+00:00,BTCUSD,-5.009e-05
2022-07-07 16:00:00+00:00,BTCUSD,-5.483e-05
2022-07-07 08:00:00+00:00,BTCUSD,4.926e-05
2022-07-07 00:00:00+00:00,BTCUSD,-5.06e-06
2022-07-06 16:00:00+00:00,BTCUSD,1.78e-06
2022-07-06 08:00:00+00:00,BTCUSD,1.36e-06
2022-07-06 00:00:00+00:00,BTCUSD,7.539e-05
2022-07-05 16:00:00+00:00,BTCUSD,-1.273e-05
2022-07-05 08:00:00+00:00,BTCUSD,-4.819e-05
2022-07-05 00:00:00+00:00,BTCUSD,-4.085e-05
2022-07-04 16:00:00+00:00,BTCUSD,3.525e-05
2022-07-04 08:00:00+00:00,BTCUSD,3.443e-05
2022-07-04 00:00:00+00:00,BTCUSD,0.0001
2022-07-03 16:00:00+00:00,BTCUSD,0.0001
2022-07-03 08:00:00+00:00,BTCUSD,0.0001
2022-07-03 00:00:00+00:00,BTCUSD,3.234e-05
2022-07-02 16:00:00+00:00,BTCUSD,5.361e-05
2022-07-02 08:00:00+00:00,BTCUSD,0.0001
2022-07-02 00:00:00+00:00,BTCUSD,-5.59e-06
2022-07-01 16:00:00+00:00,BTCUSD,-0.00014619
2022-07-01 08:00:00+00:00,BTCUSD,0.0001
2022-07-01 00:00:00+00:00,BTCUSD,-0.00013694
2022-06-30 16:00:00+00:00,BTCUSD,-0.00025229
2022-06-30 08:00:00+00:00,BTCUSD,-0.00024068
2022-06-30 00:00:00+00:00,BTCUSD,-2.436e-05
2022-06-29 16:00:00+00:00,BTCUSD,-2.24e-06
2022-06-29 08:00:00+00:00,BTCUSD,-6.624e-05
2022-06-29 00:00:00+00:00,BTCUSD,7.182e-05
2022-06-28 16:00:00+00:00,BTCUSD,4.587e-05
2022-06-28 08:00:00+00:00,BTCUSD,-0.00012375
2022-06-28 00:00:00+00:00,BTCUSD,0.0001
2022-06-27 16:00:00+00:00,BTCUSD,-0.00014925
2022-06-27 08:00:00+00:00,BTCUSD,8.295e-05
2022-06-27 00:00:00+00:00,BTCUSD,-7.502e-05
2022-06-26 16:00:00+00:00,BTCUSD,-6.999e-05
2022-06-26 08:00:00+00:00,BTCUSD,3.18e-05
2022-06-26 00:00:00+00:00,BTCUSD,6.63e-06
2022-06-25 16:00:00+00:00,BTCUSD,-1.804e-05
2022-06-25 08:00:00+00:00,BTCUSD,-0.0002102
2022-06-25 00:00:00+00:00,BTCUSD,6.153e-05
2022-06-24 16:00:00+00:00,BTCUSD,-0.00018518
2022-06-24 08:00:00+00:00,BTCUSD,2.952e-05
2022-06-24 00:00:00+00:00,BTCUSD,-0.00019907
2022-06-23 16:00:00+00:00,BTCUSD,-0.00012968
2022-06-23 08:00:00+00:00,BTCUSD,-8.69e-06
2022-06-23 00:00:00+00:00,BTCUSD,-2.704e-05
2022-06-22 16:00:00+00:00,BTCUSD,1.882e-05
2022-06-22 08:00:00+00:00,BTCUSD,4.809e-05
2022-06-22 00:00:00+00:00,BTCUSD,-0.00017145
2022-06-21 16:00:00+00:00,BTCUSD,-4.429e-05
2022-06-21 08:00:00+00:00,BTCUSD,0.0001
2022-06-21 00:00:00+00:00,BTCUSD,-0.0001334
2022-06-20 16:00:00+00:00,BTCUSD,-2.834e-05
2022-06-20 08:00:00+00:00,BTCUSD,-0.00017201
2022-06-20 00:00:00+00:00,BTCUSD,5.697e-05
2022-06-19 16:00:00+00:00,BTCUSD,1.348e-05
2022-06-19 08:00:00+00:00,BTCUSD,-4.412e-05
2022-06-19 00:00:00+00:00,BTCUSD,-0.00022423
2022-06-18 16:00:00+00:00,BTCUSD,-6.792e-05
2022-06-18 08:00:00+00:00,BTCUSD,-9.51e-05
2022-06-18 00:00:00+00:00,BTCUSD,-9.37e-06
2022-06-17 16:00:00+00:00,BTCUSD,-0.00023323
2022-06-17 08:00:00+00:00,BTCUSD,9.589e-05
2022-06-17 00:00:00+00:00,BTCUSD,-3.08e-06
2022-06-16 16:00:00+00:00,BTCUSD,-0.0001429
2022-06-16 08:00:00+00:00,BTCUSD,3.557e-05
2022-06-16 00:00:00+00:00,BTCUSD,8.717e-05
2022-06-15 16:00:00+00:00,BTCUSD,-9.385e-05
2022-06-15 08:00:00+00:00,BTCUSD,-0.00032025
2022-06-15 00:00:00+00:00,BTCUSD,3.855e-05
2022-06-14 16:00:00+00:00,BTCUSD,-0.00015639
2022-06-14 08:00:00+00:00,BTCUSD,-0.00029844
2022-06-14 00:00:00+00:00,BTCUSD,-1.845e-05
2022-06-13 16:00:00+00:00,BTCUSD,-0.00018831
2022-06-13 08:00:00+00:00,BTCUSD,2.6e-05
2022-06-13 00:00:00+00:00,BTCUSD,0.0001
2022-06-12 16:00:00+00:00,BTCUSD,-4.291e-05
2022-06-12 08:00:00+00:00,BTCUSD,7.421e-05
2022-06-12 00:00:00+00:00,BTCUSD,0.0001
2022-06-11 16:00:00+00:00,BTCUSD,-0.00018976
2022-06-11 08:00:00+00:00,BTCUSD,7.632e-05
2022-06-11 00:00:00+00:00,BTCUSD,0.0001
2022-06-10 16:00:00+00:00,BTCUSD,-4.038e-05
2022-06-10 08:00:00+00:00,BTCUSD,6.07e-05
2022-06-10 00:00:00+00:00,BTCUSD,0.0001
2022-06-09 16:00:00+00:00,BTCUSD,1.314e-05
2022-06-09 08:00:00+00:00,BTCUSD,2.974e-05
2022-06-09 00:00:00+00:00,BTCUSD,0.0001
2022-06-08 16:00:00+00:00,BTCUSD,0.0001
2022-06-08 08:00:00+00:00,BTCUSD,0.0001
2022-06-08 00:00:00+00:00,BTCUSD,1.91e-06
2022-06-07 16:00:00+00:00,BTCUSD,-0.00037819
2022-06-07 08:00:00+00:00,BTCUSD,0.0001
2022-06-07 00:00:00+00:00,BTCUSD,6.075e-05
2022-06-06 16:00:00+00:00,BTCUSD,0.0001
2022-06-06 08:00:00+00:00,BTCUSD,-1.476e-05
2022-06-06 00:00:00+00:00,BTCUSD,-9.28e-06
2022-06-05 16:00:00+00:00,BTCUSD,-1.195e-05
2022-06-05 08:00:00+00:00,BTCUSD,-0.00023142
2022-06-05 00:00:00+00:00,BTCUSD,1.813e-05
2022-06-04 16:00:00+00:00,BTCUSD,-5.771e-05
2022-06-04 08:00:00+00:00,BTCUSD,7e-06
2022-06-04 00:00:00+00:00,BTCUSD,1.064e-05
2022-06-03 16:00:00+00:00,BTCUSD,1.023e-05
2022-06-03 08:00:00+00:00,BTCUSD,9.1e-07
2022-06-03 00:00:00+00:00,BTCUSD,-0.00013286
2022-06-02 16:00:00+00:00,BTCUSD,8.32e-06
2022-06-02 08:00:00+00:00,BTCUSD,-0.00013362
2022-06-02 00:00:00+00:00,BTCUSD,0.0001
2022-06-01 16:00:00+00:00,BTCUSD,0.0001
2022-06-01 08:00:00+00:00,BTCUSD,-2.9e-06
2022-06-01 00:00:00+00:00,BTCUSD,4.438e-05
2022-05-31 16:00:00+00:00,BTCUSD,0.0001
2022-05-31 08:00:00+00:00,BTCUSD,0.0001
2022-05-31 00:00:00+00:00,BTCUSD,3.229e-05
2022-05-30 16:00:00+00:00,BTCUSD,2.711e-05
2022-05-30 08:00:00+00:00,BTCUSD,-0.00010139
2022-05-30 00:00:00+00:00,BTCUSD,0.0001
2022-05-29 16:00:00+00:00,BTCUSD,-7.031e-05
2022-05-29 08:00:00+00:00,BTCUSD,6.53e-06
2022-05-29 00:00:00+00:00,BTCUSD,1.051e-05
2022-05-28 16:00:00+00:00,BTCUSD,8.62e-06
2022-05-28 08:00:00+00:00,BTCUSD,-8.909e-05
2022-05-28 00:00:00+00:00,BTCUSD,0.0001
2022-05-27 16:00:00+00:00,BTCUSD,8.353e-05
2022-05-27 08:00:00+00:00,BTCUSD,0.0001
2022-05-27 00:00:00+00:00,BTCUSD,7.913e-05
2022-05-26 16:00:00+00:00,BTCUSD,0.0001
2022-05-26 08:00:00+00:00,BTCUSD,3.914e-05
2022-05-26 00:00:00+00:00,BTCUSD,-1.45e-06
2022-05-25 16:00:00+00:00,BTCUSD,0.0001
2022-05-25 08:00:00+00:00,BTCUSD,0.0001
2022-05-25 00:00:00+00:00,BTCUSD,0.0001
2022-05-24 16:00:00+00:00,BTCUSD,-0.00010924
2022-05-24 08:00:00+00:00,BTCUSD,-3.365e-05
2022-05-24 00:00:00+00:00,BTCUSD,0.0001
2022-05-23 16:00:00+00:00,BTCUSD,6.919e-05
2022-05-23 08:00:00+00:00,BTCUSD,0.0001
2022-05-23 00:00:00+00:00,BTCUSD,0.0001
2022-05-22 16:00:00+00:00,BTCUSD,-1.199e-05
2022-05-22 08:00:00+00:00,BTCUSD,6.451e-05
2022-05-22 00:00:00+00:00,BTCUSD,0.0001
2022-05-21 16:00:00+00:00,BTCUSD,-3.62e-06
2022-05-21 08:00:00+00:00,BTCUSD,3.238e-05
2022-05-21 00:00:00+00:00,BTCUSD,0.0001
2022-05-20 16:00:00+00:00,BTCUSD,0.0001
2022-05-20 08:00:00+00:00,BTCUSD,0.0001
2022-05-20 00:00:00+00:00,BTCUSD,6.389e-05
2022-05-19 16:00:00+00:00,BTCUSD,-1.939e-05
2022-05-19 08:00:00+00:00,BTCUSD,5.603e-05
2022-05-19 00:00:00+00:00,BTCUSD,-3.097e-05
2022-05-18 16:00:00+00:00,BTCUSD,-9.986e-05
2022-05-18 08:00:00+00:00,BTCUSD,1.27e-05
2022-05-18 00:00:00+00:00,BTCUSD,-1.31e-06
2022-05-17 16:00:00+00:00,BTCUSD,-0.00012721
2022-05-17 08:00:00+00:00,BTCUSD,7.311e-05
2022-05-17 00:00:00+00:00,BTCUSD,-6.764e-05
